"Id","SalePrice"
1461,116072.138060576
1462,164425.429396429
1463,187129.31520461
1464,192798.761162315
1465,198845.280460347
1466,168788.841433989
1467,175828.055878287
1468,162769.928911588
1469,195622.197666221
1470,121754.459042848
1471,195000.288715377
1472,93074.6516119475
1473,90538.4528687794
1474,152062.485800118
1475,111530.660142032
1476,363564.584375998
1477,254890.320529056
1478,294387.610174318
1479,274560.354980911
1480,500380.279714242
1481,354784.850871769
1482,218099.617657961
1483,179548.496526723
1484,166836.467386983
1485,189373.69965567
1486,196858.311186321
1487,330601.235133664
1488,233670.889998115
1489,200542.599546189
1490,223935.815159585
1491,194562.455012178
1492,91171.1205054537
1493,195766.657154744
1494,296091.520832359
1495,294715.284671989
1496,228489.787193668
1497,181105.155883837
1498,169749.806778508
1499,157237.817731735
1500,151644.269030171
1501,172153.853488938
1502,150710.002572497
1503,275287.018503703
1504,244651.907718604
1505,221539.686270741
1506,196423.026162875
1507,244187.598254233
1508,199207.290956876
1509,161888.316069535
1510,147473.673502712
1511,146116.349230951
1512,179147.963173646
1513,138808.597406519
1514,149296.408711989
1515,185007.032775676
1516,153796.401234442
1517,170107.980041886
1518,138046.861121757
1519,215894.664361509
1520,131081.913611989
1521,132468.829173302
1522,171722.09019362
1523,111159.182510433
1524,123565.940683015
1525,119235.332809561
1526,120562.610530398
1527,104816.283869054
1528,135667.168167189
1529,151602.307075486
1530,179003.144268868
1531,105326.373150734
1532,103088.571672204
1533,156422.313089989
1534,118426.617326141
1535,153526.095870836
1536,109430.473318245
1537,67220.4711048358
1538,160795.45082367
1539,196502.843355945
1540,93051.6202911545
1541,139653.966081229
1542,138293.017279428
1543,194019.443280243
1544,86830.7701418648
1545,109975.445544535
1546,127836.721139561
1547,129907.416662129
1548,134319.011440031
1549,118660.290540749
1550,132943.919852112
1551,114846.122577469
1552,128842.297631101
1553,151669.196829065
1554,119163.255954852
1555,163192.178932569
1556,85190.0375230042
1557,109973.081818571
1558,92765.5854554044
1559,83143.8537109537
1560,139133.015083872
1561,125656.340542592
1562,131668.860978924
1563,122052.894908224
1564,160147.083832683
1565,143606.857606101
1566,244805.896602766
1567,76397.0372021775
1568,234305.597802274
1569,134726.349156905
1570,141224.795000854
1571,122702.211451738
1572,146489.957402525
1573,233497.935152383
1574,109443.11230834
1575,228810.034847568
1576,237935.018741986
1577,188907.346743093
1578,143236.729347564
1579,143731.953807265
1580,194407.415380898
1581,159109.753634482
1582,128302.669854307
1583,312346.278226586
1584,220576.40960524
1585,142632.320279558
1586,62473.5987501945
1587,98173.331713594
1588,152124.682494981
1589,98847.8397325949
1590,132884.671543045
1591,98917.5908281788
1592,114423.052475241
1593,121275.207544016
1594,134577.666518796
1595,112224.366111106
1596,242297.338056907
1597,184431.768042916
1598,221554.358172859
1599,171808.192698341
1600,171041.002160759
1601,65192.0572040493
1602,108770.350129487
1603,81495.836722777
1604,271312.87744188
1605,245375.66692316
1606,170287.06316118
1607,171820.148678137
1608,222720.221237858
1609,188990.83062644
1610,153004.614652246
1611,144765.129840531
1612,167794.656331264
1613,162061.978492467
1614,124994.969657428
1615,88521.7929683812
1616,78479.933094789
1617,88044.0872019562
1618,121402.26492542
1619,130103.683225227
1620,165757.874977949
1621,124888.046535545
1622,142683.090260344
1623,287897.724025935
1624,212800.119669296
1625,120481.583510153
1626,166787.946919224
1627,183805.358832801
1628,277279.275181345
1629,176568.343951792
1630,341235.425921856
1631,221626.90325371
1632,252656.421846709
1633,174795.060218933
1634,190771.247024456
1635,178649.122129819
1636,152189.733251688
1637,195850.784320647
1638,190246.771170907
1639,180425.7538423
1640,263516.493034266
1641,177935.119930407
1642,234677.744350284
1643,216925.011701917
1644,234562.559910099
1645,194641.589974795
1646,158873.927842707
1647,157823.709495673
1648,133774.974707374
1649,138054.200621926
1650,115287.161258931
1651,120324.405827735
1652,97471.2416629165
1653,100327.45268956
1654,148196.816531572
1655,144714.265402547
1656,146535.012562848
1657,150465.743116836
1658,149287.256713663
1659,120069.059477968
1660,152059.728585502
1661,449960.552839759
1662,389360.612434451
1663,370364.033794915
1664,516090.937408298
1665,298607.960345817
1666,332471.705567399
1667,354120.91069465
1668,331516.136824254
1669,293857.685462967
1670,333519.417729702
1671,268211.168892224
1672,445938.108398625
1673,296193.883031505
1674,239790.018687185
1675,193707.138522918
1676,199311.685486316
1677,224281.78048928
1678,471579.384908425
1679,403039.741295858
1680,340631.913242564
1681,243297.923250787
1682,318264.155761756
1683,186552.259122201
1684,176982.778212978
1685,172763.316643162
1686,173494.397900777
1687,172924.327401352
1688,190436.813690592
1689,193769.862104254
1690,195925.218646722
1691,186061.686725897
1692,253463.418992609
1693,172482.010156995
1694,182396.997763595
1695,164657.892783957
1696,275985.857460712
1697,169770.177372937
1698,345273.941044728
1699,324783.779661723
1700,249266.039977095
1701,277828.536190793
1702,254925.226611562
1703,257328.024908318
1704,283921.91619865
1705,229628.878524984
1706,413570.99163266
1707,216375.181898896
1708,206591.858450844
1709,268809.809112132
1710,221746.828271285
1711,263013.757682246
1712,246794.323790086
1713,269459.856207244
1714,227425.5245624
1715,209523.343756685
1716,182352.948681223
1717,178929.857369311
1718,139935.372381439
1719,204593.826034123
1720,233614.104537746
1721,161394.059015407
1722,121356.393860096
1723,151468.463083399
1724,202165.253553661
