"Id","SalePrice"
1461,117389.956748552
1462,162419.376856122
1463,179926.376175549
1464,192867.243692474
1465,199468.0417335
1466,169118.037484518
1467,171475.349084721
1468,165029.760534605
1469,189410.699165333
1470,123777.629074626
1471,194315.158951969
1472,96181.2142238013
1473,91272.9508615935
1474,147014.277768944
1475,112168.481664759
1476,378109.230175122
1477,254020.403301848
1478,289626.23077229
1479,296071.123350195
1480,458373.121783397
1481,349174.576747204
1482,219493.861991122
1483,177279.701705049
1484,170177.245031292
1485,195897.55601251
1486,197678.947143213
1487,335112.973427613
1488,230822.541330853
1489,197131.284234599
1490,237507.916579138
1491,198266.704719583
1492,92280.1802609731
1493,190892.02964638
1494,309173.844875816
1495,297989.86114691
1496,227415.186288281
1497,178258.787178159
1498,173738.531666541
1499,166663.20448792
1500,159260.19847717
1501,176802.208118213
1502,151540.846270027
1503,297977.461827467
1504,246357.964159772
1505,224727.968981412
1506,188919.925349247
1507,230379.98641393
1508,198209.087150917
1509,157624.800589736
1510,148460.640875079
1511,148913.270405291
1512,177408.062256071
1513,145571.294206466
1514,161049.222958826
1515,181220.211807974
1516,152332.040686321
1517,170376.564165375
1518,132550.338681236
1519,209116.988078491
1520,133923.370021641
1521,132661.49365148
1522,176315.939745658
1523,112604.334610941
1524,123482.66955429
1525,119260.684941003
1526,119908.738833916
1527,105156.218166499
1528,136750.821494587
1529,154525.105420888
1530,184583.719249011
1531,111772.905305881
1532,100544.650885969
1533,158425.757958856
1534,118722.69795114
1535,151500.08090488
1536,110223.731721188
1537,65333.1865193708
1538,153716.960436843
1539,192938.014140807
1540,97215.1198873082
1541,142499.080778187
1542,141955.478632073
1543,198782.766866267
1544,84732.5905230273
1545,116511.457186496
1546,134468.742694586
1547,135588.26625472
1548,135907.262811521
1549,115599.722255376
1550,137314.6768604
1551,112513.810907684
1552,134762.070591799
1553,154585.193802683
1554,119513.957797009
1555,172277.05935315
1556,86776.6678469396
1557,104360.244217039
1558,94013.1432215721
1559,80882.6558322514
1560,143542.742847766
1561,129605.271434101
1562,134933.170985878
1563,124556.860438751
1564,163972.415579462
1565,148088.000022281
1566,238174.852917711
1567,75694.4134243021
1568,243831.626708194
1569,134592.931502046
1570,138988.662900221
1571,122766.494130697
1572,145248.40225849
1573,225624.565744656
1574,130181.375734593
1575,231980.35607375
1576,243939.898266461
1577,186178.639765522
1578,138717.144893004
1579,147523.403576154
1580,193421.894090438
1581,160408.368305532
1582,128263.9210036
1583,309268.818937875
1584,221411.82307756
1585,144152.028066032
1586,63948.5536795383
1587,104133.131544204
1588,154973.72630706
1589,100518.754394117
1590,135107.615380679
1591,98462.2704009181
1592,121136.571599829
1593,124917.328693434
1594,129388.386143404
1595,113090.278613691
1596,232810.211173654
1597,194551.879209545
1598,224636.590420461
1599,170128.486440192
1600,167912.677786977
1601,62428.7789719834
1602,108753.085648799
1603,79126.4549722674
1604,281616.832815455
1605,241351.812368576
1606,167725.510799339
1607,164384.470448129
1608,223732.010935796
1609,185729.574238284
1610,152440.490583858
1611,145474.171388061
1612,172509.438393045
1613,162476.819610214
1614,124937.760645359
1615,86492.6285695382
1616,74634.1235185566
1617,87133.5223821723
1618,123444.550011167
1619,137565.628465928
1620,164008.140989355
1621,129491.638766938
1622,138635.766467161
1623,276056.933480768
1624,216991.431746494
1625,117165.371901005
1626,170736.39293398
1627,185292.209790375
1628,275270.189213153
1629,181579.339489073
1630,357200.594784919
1631,231795.612647119
1632,254528.966889771
1633,175320.74588369
1634,184458.578999753
1635,177764.482563616
1636,152759.776702523
1637,197708.370624143
1638,188710.260629493
1639,180031.170048224
1640,258115.633198306
1641,178719.971775427
1642,241737.423844913
1643,219973.465566678
1644,235689.094960906
1645,202668.792134629
1646,158659.880941909
1647,153981.07962074
1648,133460.543659871
1649,141726.357358935
1650,111353.177892897
1651,118964.600750601
1652,99809.0087757608
1653,101286.754338352
1654,143178.469463873
1655,139779.911991102
1656,142578.174485678
1657,147242.750430538
1658,146241.864067592
1659,118393.792989212
1660,154425.510726233
1661,462295.398818871
1662,391211.789397901
1663,377877.879712734
1664,483470.676358718
1665,294727.592251143
1666,329261.209528863
1667,391282.534224492
1668,341464.587384513
1669,297345.568563373
1670,337304.511432214
1671,276830.130788147
1672,434299.643128566
1673,305396.086175967
1674,242322.114924729
1675,202639.505605713
1676,201361.137561783
1677,228717.671542743
1678,447991.113122311
1679,382805.058960293
1680,341466.193871018
1681,242391.515380147
1682,311189.059684633
1683,188223.052570769
1684,180607.276231694
1685,177321.452747523
1686,175742.202184187
1687,175252.551275482
1688,191409.306531197
1689,195501.956738818
1690,200471.218201638
1691,191363.877559404
1692,257413.768484458
1693,177476.318874099
1694,181897.672239593
1695,164352.37943632
1696,268984.103547255
1697,169169.176090487
1698,354511.181431338
1699,328692.964145892
1700,254100.994779867
1701,278134.061952025
1702,246167.879167569
1703,252888.613791246
1704,280642.40392242
1705,239155.177137244
1706,400115.289418959
1707,212439.156791729
1708,205482.129161196
1709,266262.145636435
1710,222022.726107298
1711,270611.506976765
1712,266174.436533902
1713,263370.304650963
1714,221244.688525136
