"Id","SalePrice"
1461,120015.923261184
1462,162269.232342022
1463,185447.165526721
1464,195493.302656245
1465,192382.510482391
1466,172850.907841542
1467,179936.474542688
1468,162731.070957859
1469,195923.870272223
1470,121744.199433034
1471,197159.700809108
1472,93666.4443820634
1473,92463.0194284069
1474,149902.258584814
1475,111582.943211514
1476,367883.177214694
1477,252084.959319174
1478,283277.314511325
1479,284557.591560246
1480,482613.969093133
1481,349044.555277267
1482,215753.120173106
1483,182429.763469577
1484,170164.708359079
1485,190414.745088428
1486,195911.18911475
1487,326749.756588197
1488,238959.57025903
1489,196727.008591255
1490,229611.977213778
1491,196963.079535373
1492,92608.2013810569
1493,186622.888191588
1494,295580.621852817
1495,291147.847388911
1496,231551.013980145
1497,180347.248240332
1498,167941.658168825
1499,159183.793246101
1500,155738.103255545
1501,174849.14724913
1502,149702.190694377
1503,275066.938167639
1504,243404.111925749
1505,221253.5696699
1506,194751.172843597
1507,243995.75063551
1508,200837.790832387
1509,163523.840374251
1510,148349.901183016
1511,146528.932600862
1512,176386.213745696
1513,142245.444531418
1514,148427.109228642
1515,188841.050810872
1516,152059.464892405
1517,171430.099039763
1518,129455.423411408
1519,212478.46508527
1520,131935.053313876
1521,132705.426847695
1522,172792.38479445
1523,110800.930768253
1524,125346.60650112
1525,121567.212221833
1526,123040.250999513
1527,106339.437217267
1528,132953.622093148
1529,152977.80116107
1530,179402.11124965
1531,104322.167015238
1532,99864.0840205079
1533,158998.482635906
1534,123293.256666145
1535,155513.942845696
1536,108447.179633314
1537,66280.5872134401
1538,159385.699542079
1539,190965.442488056
1540,97661.5716327696
1541,136595.749203913
1542,143017.514091521
1543,199190.537611254
1544,87622.0087633274
1545,118859.199685461
1546,132681.104111791
1547,132389.81915436
1548,130906.978689816
1549,117987.213586284
1550,133916.892387958
1551,110885.130458663
1552,132504.823143741
1553,150779.407049344
1554,118867.016856638
1555,162793.451549494
1556,85600.3132036986
1557,110529.213424255
1558,92744.1685386786
1559,84520.9355072804
1560,141711.064710502
1561,129044.835844427
1562,131006.671969751
1563,121872.420433785
1564,161100.959829285
1565,149410.928854476
1566,245263.633837761
1567,77041.1262176889
1568,225889.044199599
1569,131380.140310761
1570,140544.144195702
1571,124039.724696326
1572,146365.945789326
1573,243374.502772815
1574,118063.186588819
1575,231067.374668892
1576,240351.500652791
1577,188443.532182871
1578,142158.108212425
1579,148943.361872921
1580,194822.789469985
1581,158445.202477833
1582,127352.662201624
1583,302933.072458301
1584,214309.163372309
1585,141859.91770713
1586,62755.5338169701
1587,104262.833853792
1588,152546.703329846
1589,105375.23489713
1590,133805.213231892
1591,96201.9895447624
1592,115603.609454112
1593,116460.761837387
1594,135806.469898517
1595,104756.892941919
1596,239501.161542473
1597,181640.068249725
1598,224509.803757847
1599,170461.342947261
1600,167900.936870142
1601,64654.2079129191
1602,106787.22850621
1603,83684.7480208276
1604,269859.188121652
1605,246920.839289372
1606,172905.840734489
1607,171115.113807361
1608,221169.107448823
1609,183301.659601279
1610,153060.880283881
1611,147485.514292188
1612,172715.158047864
1613,166730.281449956
1614,121068.536394385
1615,90382.9653620581
1616,77757.5645484733
1617,89348.9135878582
1618,123042.964062094
1619,137894.920794893
1620,160781.010711396
1621,133032.104024533
1622,142973.714846086
1623,281763.803626472
1624,212673.604105772
1625,119043.918553302
1626,155517.466503349
1627,185510.230852562
1628,280952.545454843
1629,178661.681595464
1630,352549.773708477
1631,228204.500068717
1632,250126.113949674
1633,171725.688631047
1634,186718.377734284
1635,179972.344333356
1636,156783.503952091
1637,199832.265355432
1638,193072.946743769
1639,181933.533185934
1640,261782.248230606
1641,180897.644369418
1642,241190.030422641
1643,221656.390425055
1644,237360.199661604
1645,196703.884570568
1646,154087.239259731
1647,150558.969003613
1648,131083.791758541
1649,142943.233357101
1650,116507.548147947
1651,120140.283718298
1652,97242.8240288056
1653,100492.59466892
1654,145440.963684364
1655,142588.82013893
1656,144250.646088987
1657,148923.983489194
1658,144431.703053943
1659,116634.884314308
1660,152141.696107453
1661,434505.475310582
1662,390100.250248067
1663,360331.14473312
1664,509236.153064371
1665,291608.276744486
1666,320452.84790824
1667,366260.816000165
1668,321887.003504338
1669,298627.608005163
1670,316435.025932652
1671,256079.755695844
1672,416791.288873511
1673,299307.076140864
1674,240593.69919983
1675,194101.33868246
1676,197400.734628266
1677,219481.275461263
1678,477239.299470305
1679,378888.314633255
1680,336705.59723743
1681,237741.258662784
1682,304837.886278718
1683,186108.629311205
1684,174564.491999464
1685,174723.765587593
1686,176283.837805173
1687,171723.50729738
1688,191955.456943105
1689,192567.90321346
1690,196516.785768538
1691,184700.732158488
1692,256147.862713341
1693,171682.876600291
1694,180471.569594211
1695,163314.549012405
1696,269637.787447345
1697,169725.020434034
1698,350842.301118663
1699,315246.396699818
1700,256349.069739348
1701,281290.938081385
1702,249693.906798283
1703,249683.901170957
1704,285164.642947387
1705,233267.881952509
1706,409692.21398832
1707,213355.160926077
1708,202534.74126879
1709,268880.980059871
1710,223706.33877705
1711,261034.081371064
1712,250187.545763989
1713,264898.629087574
1714,224078.174397514
1715,211944.755486365
1716,181525.404010218
1717,176644.75062271
1718,134957.240177451
1719,203740.209462415
1720,233945.846309736
1721,159747.728912522
1722,123576.142582412
1723,153756.15153604
1724,194624.731918421
1725,235469.758967282
1726,191332.68953204
1727,156719.235168562
1728,178179.653703907
1729,166365.078525072
1730,150031.831532516
1731,127076.195135276
1732,125615.202489277
1733,112962.468853328
1734,119212.25569699
1735,130515.10939072
1736,116103.237337462
1737,299279.370191417
1738,254560.352076973
1739,240610.824749297
1740,220196.57869072
1741,185792.74643631
1742,175016.236497065
1743,180314.639906947
1744,307879.328002157
1745,222345.18579934
1746,188844.708351293
1747,216200.809525631
1748,226599.057886434
1749,153356.991601518
1750,133657.400956478
1751,251575.439529249
1752,116242.411423165
1753,146356.464307578
1754,199775.578465979
1755,174598.694657929
1756,126281.455720341
1757,121214.66575429
1758,141980.606908385
1759,165680.73558055
1760,166522.149408877
1761,150973.214485065
1762,173731.66309095
1763,179528.203761151
1764,118231.520947221
1765,170016.271552122
1766,180151.931760351
1767,225042.975041772
1768,144214.753242805
1769,180395.862121107
1770,153029.624225603
1771,128979.455306206
1772,138139.641903725
1773,127746.145223985
1774,137829.73939246
1775,139317.757893416
1776,124957.3465596
1777,106997.695461638
1778,144444.093257036
1779,113608.050984923
1780,179323.08626836
1781,130343.049110139
1782,89026.094661511
1783,141745.386000896
1784,103997.358095131
1785,115130.077780549
1786,149432.606582828
1787,159903.97990624
1788,63425.9985563239
1789,98428.428875475
1790,74603.3044932734
1791,180519.603793042
1792,157401.886674861
1793,132339.05522001
1794,156321.17717617
1795,136428.651777575
1796,120438.422355242
1797,114992.409454921
1798,121884.373897532
1799,111739.284698046
1800,131630.151566025
1801,130513.893846875
1802,139336.665516384
1803,148578.486193884
1804,148048.730780646
1805,135223.529182836
1806,125138.227041007
1807,131150.859828395
1808,122441.139079808
1809,126102.588180577
1810,138682.505748605
1811,100846.294864442
1812,97585.1350475824
1813,121547.53137776
1814,94327.4676005637
1815,56282.4824319231
1816,93979.9417178135
1817,106883.498707671
1818,148138.168635822
1819,124848.309683514
1820,68191.0420449036
1821,119606.455311946
1822,150234.990062171
1823,49913.9083713087
1824,132728.479914627
1825,131453.993861406
1826,98834.2930736739
1827,102726.861432369
1828,133935.30488236
1829,121301.198209819
1830,149289.447268952
1831,148260.137612463
1832,73683.2228006105
1833,133023.723503393
1834,113867.075578923
1835,128991.940868458
1836,121071.040950916
1837,88869.8210314369
1838,125717.080792514
1839,96480.387998083
1840,164260.734344152
1841,151225.67008648
1842,92386.0791132914
1843,133981.312867582
1844,138373.091367998
1845,145494.439070517
1846,155737.21631338
1847,162901.999916714
1848,53223.9966779243
1849,105107.311261612
1850,121807.117597099
1851,158003.216820514
1852,126275.925396001
1853,132668.570970979
1854,168280.423495468
1855,158969.057173722
1856,225569.702810371
1857,133115.618888276
1858,134768.880381806
1859,117020.764230601
1860,149636.872822568
1861,116221.22491646
1862,309440.091303321
1863,293296.903065007
1864,293390.710505888
1865,331435.574214142
1866,312181.855501724
1867,223913.403195246
1868,289378.610685903
1869,203021.541180307
1870,222986.711333777
1871,247066.414248793
1872,175217.41864273
1873,245255.457287637
1874,149191.528689897
1875,200652.906568302
1876,200054.065186188
1877,207855.967767956
1878,200671.688131695
1879,130626.832640704
1880,131034.989601519
1881,234100.497818703
1882,248178.728103979
1883,190110.677455658
1884,203598.638498597
1885,244283.269170953
1886,281827.353053964
1887,212009.869627617
1888,264998.959680171
